id	name	aliases	charge	formula
cpd00607[c0]	Citramalate[c0]	KEGG:C00815	-2	C5H6O5
cpd01502[c0]	Citraconate[c0]	KEGG:C02226	-2	C5H4O4
cpd03593[c0]	D-erythro-3-methylmalate[c0]	KEGG:	0	C5H6O5
cpd00029[e0]	Acetate[e0]	KEGG:C00033	-1	C2H3O2
cpd00278[c0]	Indole-3-pyruvate[c0]	KEGG:	-1	C11H8NO3
cpd11175[c0]	S-2-(indol-3-yl)acetyl-CoA[c0]	KEGG:	-3	C31H40N8O17P3S
cpd00035[e0]	L-Alanine[e0]	KEGG:C00041	0	C3H7NO2
cpd00117[e0]	D-Alanine[e0]	KEGG:C00133	0	C3H7NO2
cpd00528[e0]	N2[e0]	KEGG:C00697	0	N2
cpd00239[e0]	H2S[e0]	KEGG:C00297|C00283	0	H2S
cpd15886[c0]	trans-homoaconitate[c0]	KEGG:C16579	-3	C7H5O6
cpd15833[c0]	S-homocitrate[c0]	KEGG:	-3	C7H7O7
cpd02483[c0]	cis-Homoaconitate[c0]	KEGG:C04002	-3	C7H5O6
cpd15888[c0]	threo-isohomocitrate[c0]	KEGG:	-3	C7H7O7
cpd15901[c0]	2-oxohexanedioic_acid[c0]	KEGG:	-2	C6H6O5
cpd15831[c0]	(R)-(homo)2citrate[c0]	KEGG:C16583	-3	C8H9O7
cpd15882[c0]	cis-(homo)2aconitate[c0]	KEGG:	-3	C8H7O6
cpd15908[c0]	(-)threo-iso(homo)2citrate[c0]	KEGG:	-3	C8H9O7
cpd15900[c0]	2-oxoheptanedioic_acid[c0]	KEGG:	-2	C7H8O5
cpd15832[c0]	(R)-(homo)3citrate[c0]	KEGG:C16598	-3	C9H11O7
cpd15883[c0]	cis-(homo)3aconitate[c0]	KEGG:	-3	C9H9O6
cpd15909[c0]	(-)threo-iso(homo)3citrate[c0]	KEGG:	-3	C9H11O7
cpd16398[c0]	2-Oxosuberate[c0]	KEGG:C16589	-2	C8H10O5
cpd15829[c0]	7-oxoheptanoic_acid[c0]	KEGG:	-1	C7H11O3
cpd15827[c0]	7-mercaptoheptanoic_acid[c0]	KEGG:	-1	C7H13O2S
cpd15828[c0]	7-mercaptoheptanoylthreonine[c0]	KEGG:C16594	-1	C11H20NO4S
cpd15850[c0]	7,8-dihydronepterin_2_3-cyclicphosphate[c0]	KEGG:	-1	C9H11N5O6P
cpd03521[c0]	Dihydroneopterin_phosphate[c0]	KEGG:	-1	C9H13N5O7P
cpd02961[c0]	Dihydroneopterin[c0]	KEGG:C04874	0	C9H13N5O4
cpd00954[c0]	6-hydroxymethyl_dihydropterin[c0]	KEGG:	0	C7H9N5O2
cpd00229[c0]	Glycolaldehyde[c0]	KEGG:C00266	0	C2H4O2
cpd02920[c0]	2-Amino-4-hydroxy-6-hydroxymethyl-7-8-dihydropteridinediphosphate[c0]	KEGG:	-2	C7H9N5O8P2
cpd00443[c0]	ABEE[c0]	KEGG:C00568	-1	C7H6NO2
cpd15830[c0]	4-(B-D-ribofuranosyl)aminobenzene_5-phosphate[c0]	KEGG:	-2	C11H14NO7P
cpd15851[c0]	7,8-dihydropterin-6-ylmethyl-4-(B-D-ribofuranosyl)_aminobenzene_5-phosphate[c0]	KEGG:	-2	C18H21N6O8P
cpd02041[c0]	(S)-2-Hydroxyglutarate[c0]	KEGG:C03196	-2	C5H6O5
cpd15853[c0]	6-deoxy-5-ketofructose-1-phosphate[c0]	KEGG:	-2	C6H9O8P
2ATDLH6U[c0]	2-amino-2,3,7-trideoxy-D-lyxo-hept-6-ulosonate[c0]	KEGG:	-2	C7H11NO5
cpd17158[c0]	Hydroxypyruvaldehyde_phosphate[c0]	KEGG:	0	C3H5O6P
2A3DHQ[c0]	4-Amino-3-Dehydroquinate[c0]	KEGG:	-1	C7H10O5N
4A3DHS[c0]	4-Amino-3-Dehydroshikimate[c0]	KEGG:	-1	C7H8O4N
4ASKM[c0]	4-Aminoshikimate[c0]	KEGG:	-1	C7H10O4N
4A3H15D1C[c0]	4-amino-3-hydroxycyclohexa-1,5-diene-1-carboxylate[c0]	KEGG:	-1	C7H8O3N
cpd00139[c0]	Glycolate[c0]	KEGG:C00160	-1	C2H3O3
cpd00040[c0]	Glyoxalate[c0]	KEGG:C00048	-1	C2HO3
cpd00374[c0]	Tyramine[c0]	KEGG:C00483	1	C8H12NO
GGT[c0]	gamma-Glutamyl-tyramine[c0]	KEGG:	0	C13H18N2O4
4HM2FCP[c0]	4-(hydroxymethyl)-2-furancarboxaldehyde-phosphate[c0]	KEGG:	-1	C6H6O6P
5AM3FMP[c0]	5-(aminomethyl)-3-furanmethanol-phosphate[c0]	KEGG:	0	C6H10O5NP
5AM3FMPP[c0]	5-(aminomethyl)-3-furanmethanol-pyrophosphate[c0]	KEGG:	-1	C6H10O8NP2
AEPM2FMA[c0]	4((4-(2-aminoethyl)phenoxy)methyl)-2-furanmethanamine[c0]	KEGG:	1	C19H26O5N3
cpd00244[c0]	Ni2[c0]	KEGG:	2	Ni
cpd15873[c0]	Pyrrochorphinate[c0]	KEGG:	-6	C42H42N6NiO14
cpd15874[c0]	Dihydrocorphinate[c0]	KEGG:	-5	C42H45N6NiO14
cpd15875[c0]	Tetrahydrocorphinate[c0]	KEGG:	-5	C42H47N6NiO14
cpd15905[c0]	15_17-seco-F430-17-acid[c0]	KEGG:	-5	C42H47N6NiO14
cpd03425[c0]	Factor_430[c0]	KEGG:	-4	C42H46N6O13Ni
cpd00244[e0]	Ni2[e0]	KEGG:	2	Ni
cpd00180[c0]	Oxalate[c0]	KEGG:C00209	-2	C2O4
cpd15839[c0]	7,8-didemethyl-8-hydroxy-5-deazariboflavin[c0]	KEGG:	0	C16H17N3O7
cpd00159[c0]	L-Lactate[c0]	KEGG:C00186	-1	C3H5O3
cpd15809[c0]	2-phospho-L-lactate[c0]	KEGG:	-3	C3H4O6P
cpd15889[c0]	lactyl-(2)-diphospho-(5)-guanosine[c0]	KEGG:	-3	C13H16N5O13P2
cpd15864[c0]	Coenzyme_F420-0[c0]	KEGG:	-2	C19H20N3O12P
cpd15865[c0]	Coenzyme_F420-1[c0]	KEGG:	-3	C24H26N4O15P
cpd15868[c0]	Coenzyme_F420-3[c0]	KEGG:	-5	C34H38N6O21P
cpd00204[c0]	CO[c0]	KEGG:C00237	1	CO
cpd00204[e0]	CO[e0]	KEGG:C00237	1	CO
cpd00131[e0]	Molybdenum[e0]	KEGG:C00150	0	Mo
cpd00131[c0]	Molybdenum[c0]	KEGG:C00150	0	Mo
cpd03523[c0]	7,8-Dihydromethanopterin[c0]	KEGG:C05927	-3	C30H40N6O16P
cpd03732[c0]	UDP-N-acetyl-D-mannosaminouronate[c0]	KEGG:C06240	-3	C17H22N3O18P2
cpd02782[c0]	UDP-N-acetyl-D-glucosaminouronate[c0]	KEGG:C04573	-3	C17H22N3O18P2
U2A2D3OG[c0]	UDP-2-acetamido-2-deoxy-3-oxo-glucuronate[c0]	KEGG:	-2	C17H20N3O18P2
U2A3A23DDG[c0]	UDP-2-acetamido-3-amino-2,3-dideoxy-glucuronate[c0]	KEGG:	-2	C17H23N4O17P2
U23DA23DDG[c0]	UDP-2,3-diacetamido-2,3-dideoxy-glucuronate[c0]	KEGG:	-2	C19H25N4O18P2
U23DA23DDM[c0]	UDP-2,3-diacetamido-2,3-dideoxy-mannuronate[c0]	KEGG:	-2	C19H25N4O18P2
U3A23DAM[c0]	UDP-3-acetamido-2,3-diaminomannuronate[c0]	KEGG:	0	
N2A24D5MH4U15P[c0]	NDP-2-acetamino-2,4-dideoxy-5-O-methyl-hexos-5-ulo-1,5-pyranose[c0]	KEGG:	0	
N2A24D5MAEH5U15P[c0]	NDP-(5S)-2-acetamido-2,4-dideoxy-5-O-methyl-alpha-L-erythro-hexos-5-ulo-1,5-pyranose[c0]	KEGG:	0	
LIP4SUG[c0]	Lipid_tetrasaccharide[c0]	KEGG:	0	
LIP4SUGT[c0]	Lipid_tetrasaccharide_Thr[c0]	KEGG:	0	
LIP1SUG[c0]	Lipid_monosaccharide[c0]	KEGG:	0	
LIP2SUG[c0]	Lipid_disaccharide[c0]	KEGG:	0	
LIP3SUG[c0]	Lipid_trisaccharide[c0]	KEGG:	0	
LIP4SUGT[e0]	Lipid_tetrasaccharide_Thr[e0]	KEGG:	0	
FLGN[e0]	Flagellin[e0]	KEGG:	0	
ARCN[e0]	Archaellin[e0]	KEGG:	0	
MEMLIP[c0]	Membrane_lipid[c0]	KEGG:	0	
cpd00703[c0]	Indoleacetate[c0]	KEGG:C00954	-1	C10H8NO2
cpd00703[e0]	Indoleacetate[e0]	KEGG:C00954	-1	C10H8NO2
cpd00489[e0]	4-Hydroxyphenylacetate[e0]	KEGG:C13636|C00642	-1	C8H7O3
cpd00489[c0]	4-Hydroxyphenylacetate[c0]	KEGG:C13636|C00642	-1	C8H7O3
cpd00430[e0]	PACT[e0]	KEGG:C07086|C05613|C15583|C00548	0	C8H8O2
cpd00430[c0]	PACT[c0]	KEGG:C07086|C05613|C15583|C00548	0	C8H8O2
cpd03165[c0]	4-Hydroxyphenylacetyl-CoA[c0]	KEGG:C05338	-3	C29H39N7O18P3S
cpd00452[c0]	Phenylacetyl-CoA[c0]	KEGG:C00582	-3	C29H39N7O17P3S
cpd00802[c0]	D-fructose-1-phosphate[c0]	KEGG:C01094|C02976	0	C3H4O2
cpd00428[c0]	2-Oxopropanal[c0]	KEGG:C00546	0	C3H4O2
cpd00055[c0]	Formaldehyde[c0]	KEGG:C00067	0	CH2O
cpd15573[c0]	tRNA(SeCys)[c0]	KEGG:	0	C10H12N5O3R
cpd15565[c0]	L-Seryl-tRNA(Sec)[c0]	KEGG:C06481	-2	C18H28NO18P2R3
cpd16442[c0]	O-Phosphoseryl-tRNA(Sec)[c0]	KEGG:C16638	0	C12H15N3O5S
cpd15563[c0]	L-Selenocysteinyl-tRNA(Sec)[c0]	KEGG:C06482	0	C18H30NO17P2R3Se
cpd16579[c0]	Selenoprotein[c0]	KEGG:C16824	0	C5H12O
cpd03387[c0]	Selenite[c0]	KEGG:C05684	2	H2O3Se
cpd03396[c0]	Selenate[c0]	KEGG:C05697	4	H2O4Se
cpd03396[e0]	Selenate[e0]	KEGG:C05697	4	H2O4Se
cpd00207[c0]	Guanine[c0]	KEGG:C00242	0	C5H5N5O
cpd17039[c0]	Isopentenylphosphate[c0]	KEGG:	-2	C5H9O4P
cpd02797[c0]	sn-3-O-(Geranylgeranyl)glycerol_1-phosphate[c0]	KEGG:	-1	C23H40O6P
cpd02824[c0]	2,3-Bis-O-(geranylgeranyl)glycerol_1-phosphate[c0]	KEGG:	-1	C43H72O6P
cpd18042[c0]	CDP-2,3-bis-O-(geranylgeranyl)-sn-glycerol[c0]	KEGG:C18059	-2	C52H83N3O13P2
ARCHLS[c0]	Archaetidylserine[c0]	KEGG:	-1	C46H77NO8P
SATARCHL[c0]	Saturated_CDP-archaeol[c0]	KEGG:	-2	C52H99N3O13P2
SATARCHLS[c0]	Saturated_Archaetidylserine[c0]	KEGG:	-1	C46H93NO8P
cpd11640[e0]	H2[e0]	KEGG:C00282	0	H2
cpd01024[e0]	Methane[e0]	KEGG:	0	CH4
cpd00116[c0]	Methanol[c0]	KEGG:	0	CH4O
cpd00116[e0]	Methanol[e0]	KEGG:	0	CH4O
cpd15000[c0]	dG	KEGG:	0	
